web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627320155-11640","http://ufcstats.com/statistics/fighters?char=c&page=all","Gleidson","Cutis","Poney","5' 9""","155 lbs.","--","Orthodox","7","4","0",""
"1627320155-11508","http://ufcstats.com/statistics/fighters?char=c&page=all","John","Cholish","","5' 11""","155 lbs.","74.0""","Orthodox","8","3","0",""
"1627320155-11627","http://ufcstats.com/statistics/fighters?char=c&page=all","Abel","Cullum","The Silent Assassin","5' 7""","139 lbs.","--","Orthodox","20","6","0",""
"1627320155-11523","http://ufcstats.com/statistics/fighters?char=c&page=all","Johnny","Cisneros","The Tattooed Terror","5' 11""","170 lbs.","--","","9","6","0",""
"1627320155-11496","http://ufcstats.com/statistics/fighters?char=c&page=all","Fabio","Cherant","Water Buffalo","6' 1""","205 lbs.","--","Southpaw","7","2","0",""
"1627320155-11424","http://ufcstats.com/statistics/fighters?char=c&page=all","Jose","Canseco","","6' 4""","240 lbs.","--","Orthodox","0","1","0",""
"1627320155-11497","http://ufcstats.com/statistics/fighters?char=c&page=all","Ion","Cherdivara","","--","205 lbs.","--","","1","1","0",""
"1627320155-11556","http://ufcstats.com/statistics/fighters?char=c&page=all","Wes","Combs","The Soldier","6' 2""","205 lbs.","--","Orthodox","20","6","0",""
"1627320155-11624","http://ufcstats.com/statistics/fighters?char=c&page=all","Jay","Cucciniello","","5' 7""","155 lbs.","--","Orthodox","8","1","0",""
"1627320155-11529","http://ufcstats.com/statistics/fighters?char=c&page=all","Devin","Clark","Brown Bear","6' 0""","205 lbs.","75.0""","Orthodox","12","5","0",""
"1627320155-11568","http://ufcstats.com/statistics/fighters?char=c&page=all","Dewey","Cooper","The Black Cobra","--","205 lbs.","--","","2","1","0",""
"1627320155-11399","http://ufcstats.com/statistics/fighters?char=c&page=all","Joanne","Calderwood","JoJo","5' 6""","125 lbs.","65.0""","Orthodox","15","6","0",""
