web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627319731-11375","http://ufcstats.com/statistics/fighters?char=b&page=all","Bubba","Bush","The Fightin' Texas Aggie","6' 0""","185 lbs.","--","Orthodox","8","3","0",""
"1627319731-11379","http://ufcstats.com/statistics/fighters?char=b&page=all","Eduardo","Bustillos","","5' 8""","135 lbs.","--","","5","3","0",""
"1627319731-11184","http://ufcstats.com/statistics/fighters?char=b&page=all","Jeff","Bedard","Little Popeye","5' 6""","145 lbs.","--","Orthodox","13","3","0",""
"1627319731-11278","http://ufcstats.com/statistics/fighters?char=b&page=all","Marcus","Bossett","The Grasshopper","6' 1""","215 lbs.","--","Orthodox","1","3","0",""
"1627319731-11315","http://ufcstats.com/statistics/fighters?char=b&page=all","Henry","Briones","Bure","5' 8""","135 lbs.","69.0""","Orthodox","16","8","1",""
"1627319731-11309","http://ufcstats.com/statistics/fighters?char=b&page=all","Robert","Breslin","The Bullet","5' 11""","155 lbs.","--","","3","9","0",""
"1627319731-11241","http://ufcstats.com/statistics/fighters?char=b&page=all","Jason","Blackford","","--","--","--","","3","3","0",""
"1627319731-11207","http://ufcstats.com/statistics/fighters?char=b&page=all","Pat","Benson","","5' 9""","155 lbs.","--","","3","5","3",""
"1627319731-11192","http://ufcstats.com/statistics/fighters?char=b&page=all","Vitor","Belfort","The Phenom","6' 0""","185 lbs.","74.0""","Southpaw","26","14","0",""
"1627319731-11221","http://ufcstats.com/statistics/fighters?char=b&page=all","Anton","Berzin","The Body Snatcher","6' 2""","205 lbs.","--","Orthodox","5","1","0",""
"1627319731-11373","http://ufcstats.com/statistics/fighters?char=b&page=all","Martin","Buschkamp","","5' 9""","145 lbs.","--","Orthodox","9","0","0",""
"1627319731-11337","http://ufcstats.com/statistics/fighters?char=b&page=all","Travis","Browne","Hapa","6' 6""","255 lbs.","79.0""","Orthodox","18","7","1",""
"1627319731-11208","http://ufcstats.com/statistics/fighters?char=b&page=all","Len","Bentley","","5' 9""","155 lbs.","--","","10","6","0",""
"1627319731-11173","http://ufcstats.com/statistics/fighters?char=b&page=all","Stephen","Bass","Bigfish","5' 9""","145 lbs.","--","Orthodox","11","2","0",""
"1627319731-11201","http://ufcstats.com/statistics/fighters?char=b&page=all","Charles","Bennett","Krazy Horse","5' 8""","155 lbs.","--","Orthodox","30","33","2",""
"1627319731-11217","http://ufcstats.com/statistics/fighters?char=b&page=all","Keith","Berry","","6' 1""","185 lbs.","--","","15","14","1",""
"1627319731-11277","http://ufcstats.com/statistics/fighters?char=b&page=all","Steve","Bosse","The Boss","5' 11""","205 lbs.","72.0""","Orthodox","12","2","0",""
"1627319731-11222","http://ufcstats.com/statistics/fighters?char=b&page=all","Scott","Bessac","","6' 4""","245 lbs.","--","","4","6","0",""
"1627319731-11308","http://ufcstats.com/statistics/fighters?char=b&page=all","Charlie","Brenneman","The Spaniard","5' 10""","155 lbs.","70.0""","Orthodox","19","8","0",""
"1627319731-11265","http://ufcstats.com/statistics/fighters?char=b&page=all","Denys","Bondar","Psycho","5' 6""","125 lbs.","--","Orthodox","12","1","0",""
"1627319731-11275","http://ufcstats.com/statistics/fighters?char=b&page=all","Caio","Borralho","","6' 1""","185 lbs.","--","","8","1","0",""
"1627319731-11163","http://ufcstats.com/statistics/fighters?char=b&page=all","Peter","Barrett","Slippery","5' 10""","145 lbs.","73.0""","Southpaw","11","5","0",""
"1627319731-11255","http://ufcstats.com/statistics/fighters?char=b&page=all","Jeremy","Boczulak","","--","--","--","","0","2","0",""
"1627319731-11356","http://ufcstats.com/statistics/fighters?char=b&page=all","Mayra","Bueno Silva","Sheetara","5' 6""","135 lbs.","66.0""","Orthodox","7","1","1",""
