web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627322092-12370","http://ufcstats.com/statistics/fighters?char=h&page=all","Mark","Hominick","The Machine","5' 8""","145 lbs.","68.0""","Orthodox","20","12","0",""
"1627322092-12300","http://ufcstats.com/statistics/fighters?char=h&page=all","Dan","Henderson","Hendo","5' 11""","185 lbs.","74.0""","Orthodox","32","15","0",""
"1627322092-12335","http://ufcstats.com/statistics/fighters?char=h&page=all","Jason","High","The Kansas City Bandit","5' 8""","155 lbs.","73.0""","Southpaw","21","6","0",""
"1627322092-12256","http://ufcstats.com/statistics/fighters?char=h&page=all","Baru","Harn","Seiryu","--","265 lbs.","--","","1","2","0",""
"1627322092-12332","http://ufcstats.com/statistics/fighters?char=h&page=all","Marcus","Hicks","The Wrecking Ball","5' 6""","155 lbs.","64.0""","Southpaw","10","4","0",""
"1627322092-12340","http://ufcstats.com/statistics/fighters?char=h&page=all","Angela","Hill","Overkill","5' 3""","115 lbs.","64.0""","Orthodox","13","9","0",""
"1627322092-12254","http://ufcstats.com/statistics/fighters?char=h&page=all","Dan","Hardy","The Outlaw","6' 0""","170 lbs.","74.0""","Orthodox","25","10","0",""
"1627322092-12303","http://ufcstats.com/statistics/fighters?char=h&page=all","Josh","Hendricks","","6' 2""","235 lbs.","--","Southpaw","19","11","0",""
"1627322092-12398","http://ufcstats.com/statistics/fighters?char=h&page=all","Brady","Huang","The Kung Fu Warrior","5' 9""","135 lbs.","69.0""","Orthodox","11","2","0",""
"1627322092-12385","http://ufcstats.com/statistics/fighters?char=h&page=all","Jamey-Lyn","Horth","","5' 7""","125 lbs.","--","","4","0","0",""
"1627322092-12249","http://ufcstats.com/statistics/fighters?char=h&page=all","Joachim","Hansen","Hellboy","5' 7""","150 lbs.","--","Southpaw","23","14","1",""
"1627322092-12257","http://ufcstats.com/statistics/fighters?char=h&page=all","Scott","Harper","","6' 0""","185 lbs.","--","Orthodox","12","7","0",""
"1627322092-12365","http://ufcstats.com/statistics/fighters?char=h&page=all","Paddy","Holohan","The Hooligan","5' 10""","125 lbs.","69.0""","Orthodox","12","2","1",""
"1627322092-12268","http://ufcstats.com/statistics/fighters?char=h&page=all","Clay","Harvison","Bushwacker","6' 1""","170 lbs.","74.0""","Orthodox","13","6","0",""
"1627322092-12289","http://ufcstats.com/statistics/fighters?char=h&page=all","Ryan","Healy","The Irish Assassin","6' 1""","155 lbs.","--","Orthodox","25","14","1",""
